"R [A]" "MRCI1 [eV]" "MRCI2 [eV]" "MRCI3 [eV]" "MRCI4 [eV]" "MRCI5 [eV]" "MRCI6 [eV]" "MRCI7 [eV]" "MRCI8 [eV]"
0.7 -2901.634280631248 -2901.4810995191824 -2900.056261838873 -2898.9055953011098    
0.75 -2915.2613532328846 -2915.0451559697303 -2913.55243946185 -2912.5010727507347    
0.8 -2925.1786798773705 -2924.9022991694624 -2923.4977203735493 -2922.422881112158    
0.85 -2932.380597631875 -2932.0476253834972 -2930.7549507329063 -2929.6529164022527    
0.9 -2937.5634379591784 -2937.178930047727 -2936.0053161396318 -2934.877817384508    
0.95 -2941.2429411707035 -2940.8150610150083 -2939.7563635537836 -2938.607261671295    
1 -2943.8055662350025 -2943.3471848254185 -2942.38752051916 -2941.223234677648    
1.05 -2945.552426297898 -2945.0797561842223 -2944.1984606987317 -2943.0269910486495 -2937.882755528993 -2937.4410764743357 -2936.678656693847 
1.1 -2946.680953643795 -2946.2214456824127 -2945.386333378383 -2944.215100467447 -2940.5953317126405 -2940.2038440780893 -2939.3919158835365 
1.15 -2947.3701312305407 -2946.954890768334 -2946.1519396133544 -2944.977819573292 -2942.634708841332 -2942.35821384556 -2941.4969486687387 -2940.641729864131
1.2 -2947.7412157602957 -2947.40864896172 -2946.670586101881 -2945.467934913008 -2944.0740828494377 -2944.0307949605217 -2943.081171659424 -2942.326009158276
1.25 -2947.8933165799367 -2947.7175146342925 -2947.103092194913 -2945.866581865873 -2945.3338534798645 -2944.923973662689 -2944.1638097069376 -2943.6502027689694
1.3 -2948.083665737935 -2947.900609234091 -2947.408678894256 -2946.365083757866 -2946.3484358257324 -2945.260940544015 -2944.7061328312107 -2944.6821541489676
1.35 -2948.5772804631893 -2947.824580593388 -2947.4934641622244 -2947.1365322795805 -2946.9375489455992 -2945.5582577000823 -2945.2185343043325 -2944.854162825995
1.4 -2949.053199617559 -2947.764998520487 -2947.7456702658374 -2947.4689085983837 -2947.3945806699367 -2946.1711644646994 -2945.167580965135 -2944.874263884294
1.45 -2949.4517622150966 -2948.2146831678774 -2948.0191148641065 -2947.4257948624027 -2947.4090244789863 -2946.662841738551 -2945.2333046501353 -2945.0847358697088
1.5 -2949.7649653842072 -2948.5678843681158 -2948.3477659427836 -2947.362884835759 -2947.2950332195837 -2947.024962834431 -2945.521685583724 
1.55 -2950.012131937263 -2948.834637684084 -2948.6220867480074 -2947.4428373597802 -2947.2184739566565 -2947.1955619611404 -2946.007662070093 -2945.7785638840473
1.6 -2950.193944880305 -2949.0269134089267 -2948.831932871312 -2947.621708750904 -2947.293838639295 -2947.1767235116204 -2946.5782796040307 -2946.0096729922648
1.65 -2950.3211309456765 -2949.15994720332 -2948.9861099204745 -2947.774922516645 -2947.4056366601717 -2947.398450130462 -2947.0134741829975 
1.7 -2950.414278275666 -2949.2502727115343 -2949.1045556854187 -2947.9043807335906 -2947.891637636797 -2947.559832757312 -2947.2059349453334 -2946.5066347192387
1.75 -2950.471482072548 -2949.3025077074876 -2949.1877708558322 -2948.3631186124635 -2947.974303137009 -2947.7568187748197 -2947.378381725838 -2946.943619808069
1.8 -2950.5025466023358 -2949.3252836460233 -2949.2466209421777 -2948.7445353093176 -2948.042013253925 -2947.9569667565543 -2947.5467032586935 -2947.295095805795
1.85 -2950.51291142311 -2949.3248237734297 -2949.296347047411 -2949.0433191596353 -2948.2086340745245 -2948.0388540108374 -2947.6997564771978 -2947.560015073666
1.9 -2950.5070990689032 -2949.3981421590815 -2949.3060397467016 -2949.2117196055397 -2948.4124038930795 -2948.054481515618 -2947.8335984500554 -2947.75744463693
1.95 -2950.4871612789807 -2949.565214688856 -2949.2690621805414 -2949.2437909569835 -2948.579797517328 -2948.049319513778 -2947.942610023971 
2 -2950.4609567045363 -2949.7207006061717 -2949.2433474112268 -2949.228909044456 -2948.754859312998 -2948.0447289512554 -2948.0411697006457 -2948.022037368048
2.05 -2950.425946522314 -2949.8419600294724 -2949.226217837382 -2949.1768019420642 -2948.885762455077 -2948.125369923598 -2948.114923468635 -2948.0182794742464
2.1 -2950.3856491658294 -2949.934405305443 -2949.2007479706326 -2949.1183436998226 -2948.992039283685 -2948.192065055439 -2948.186448623284 -2947.991449037692
2.15 -2950.3415803098455 -2950.0022623638974 -2949.1693895577664 -2949.0769769354715 -2949.055352038991 -2948.2467517981813 -2948.242378926828 -2947.960531449443
2.2 -2950.2949726306056 -2950.0496074719717 -2949.1440013252054 -2949.1338079362263 -2948.9892310676073 -2948.2911907291523 -2948.2854409611564 -2947.92706415338
2.25 -2950.2468356709046 -2950.0800515819287 -2949.1963315610456 -2949.0952575513716 -2948.92111550089 -2948.326962830465 -2948.3178143590962 -2947.892258056628
2.3 -2950.198018426301 -2950.096710398621 -2949.23683844528 -2949.054750667137 -2948.851941410864 -2948.355450441042 -2948.3412814670933 -2947.857092769448
2.35 -2950.1492175085355 -2950.1022506388667 -2949.2680118206517 -2949.013111788825 -2948.7824816011794 -2948.3778535834517 -2948.357330748513 -2947.8223764703034
2.4 -2950.1010179626237 -2950.0989308485428 -2949.29195512808 -2948.9710348070353 -2948.713364655085 -2948.3952062907447 -2948.367243860112 -2947.7887540692823
2.45 -2950.0886558253756 -2950.0538959879973 -2949.3104044546362 -2948.9290938822264 -2948.6451048679683 -2948.4083793275963 -2948.3721337479915 -2947.756750746329
2.5 -2950.0730174360365 -2950.008235265341 -2949.324766629498 -2948.88776521383 -2948.5781158530494 -2948.418115565121 -2948.37297730127 -2947.7267746723855
