"R [A]" "MRCI1 [eV]" "MRCI2 [eV]" "MRCI3 [eV]" "MRCI4 [eV]" "MRCI5 [eV]" "MRCI6 [eV]" "MRCI7 [eV]" "MRCI8 [eV]"
0.75 -2936.6817587930027 -2918.137687598262 -2915.3306715433096 -2914.8445426731228 -2914.360000227329   
0.8 -2944.504420194201 -2926.295555303457 -2925.9349743725966 -2925.3441224445187 -2924.969685470764   
0.85 -2949.8147050951384 -2933.8791482630795 -2933.1020043961616 -2932.831161207359 -2931.847488286321   
0.9 -2953.28693638143 -2939.6598202415603 -2938.802332006517 -2938.6219476617703 -2935.6945538327514   
0.95 -2955.421093523878 -2943.874623316025 -2942.964157213915 -2942.842214784572    
1 -2956.6213392253358 -2946.927390931435 -2946.0078389441674 -2945.8802392655753 -2939.95642445905 -2939.3892410033004  
1.05 -2957.2520422430025 -2949.203920819418 -2948.306812791653 -2948.0993748769038 -2941.757470575   
1.1 -2957.3032323213456 -2950.698041435337 -2949.856746702113 -2949.5739468258644 -2943.2007603030042 -2938.7723967496677  
2.55 -2952.3338463484697 -2950.133211765349 -2950.0879619347747 -2949.9672412971167 -2949.4039109750543 -2948.4793112738103 -2948.389535435797 -2947.641940423904
2.6 -2952.2997858439708 -2950.0944436893255 -2950.059471603058 -2949.9248350574344 -2949.4404504377376 -2948.472328829571 -2948.4088065465153 -2947.625831277413
2.65 -2952.269809770027 -2950.0573708832794 -2950.0300533627346 -2949.884004357586 -2949.4732945928304 -2948.467686565396 -2948.423195932773 -2947.607773794961
2.7 -2952.24362424356 -2950.0217293966675 -2950.000229672609 -2949.845296146634 -2949.5022012589075 -2948.464388544189 -2948.433549868989 -2947.589180248006
2.75 -2952.220919054654 -2949.9874131050456 -2949.9704168670414 -2949.8090124710743 -2949.5271105708975 -2948.461757202186 -2948.440638437673 -2947.5710139199696
2.8 -2952.201386714534 -2949.9544111238556 -2949.9409550884843 -2949.775286666748 -2949.5481096052677 -2948.4593462724915 -2948.4451147123314 -2947.553873461566
2.85 -2952.184717013283 -2949.9227425010745 -2949.912102845199 -2949.7441432239116 -2949.5653888417914 -2948.456886362284 -2948.447509315188 -2947.5380826884093
2.9 -2952.1706051832657 -2949.892439890378 -2949.884064222658 -2949.715541325471 -2949.57921223101 -2948.454216924327 -2948.4482467440225 -2947.52377493634
2.95 -2952.1587655048224 -2949.8635332243007 -2949.8569916046777 -2949.6893993372373 -2949.5898872617 -2948.4512508821517 -2948.4476616990064 -2947.510942041939
3 -2952.155949125326 -2949.827358394325 -2949.8221256428546 -2949.6635212995466 -2949.5970574645726 -2948.440581293741 -2948.439585356644 -2946.6609614310805
3.05 -2952.148218367694 -2949.8010857913905 -2949.797216330865 -2949.6423535545205 -2949.602458926698 -2948.436899591849 -2948.436771698287 -2946.6517286043836
3.1 -2952.14196791001 -2949.7762717192873 -2949.7735587430957 -2949.6232212219224 -2949.605740621068 -2948.43333217782 -2948.4328723052263 -2946.6428413624176
3.15 -2952.136985503384 -2949.7528998511766 -2949.751174648664 -2949.60719370962 -2949.6059719179348 -2948.4294082945025 -2948.428562020084 -2946.634354127974
3.2 -2952.1330725046246 -2949.7309375333843 -2949.7300640475696 -2949.607084864035 -2949.590453258739 -2948.425122499617 -2948.424025880354 -2946.6263049970075
3.25 -2952.130057481937 -2949.710343948816 -2949.7102214975334 -2949.605664429159 -2949.5765128605167 -2948.4205700330494 -2948.4193264722476 -2946.6187075752164
3.3 -2952.1277934937816 -2949.691622508299 -2949.6910728380976 -2949.60314465388 -2949.564009224009 -2948.4158352501277 -2948.4145100551377 -2946.611572747159
3.4 -2952.1250016045415 -2949.6580354820926 -2949.656288510463 -2949.5955771646245 -2949.5427652870735 -2948.406079964626 -2948.4047275582398 -2946.59865821857
3.45 -2952.1242614545677 -2949.6429685320722 -2949.6406582845434 -2949.590836939424 -2949.533774641802 -2948.4011655864906 -2948.3998376703607 -2946.5928540277814
3.5 -2952.1238451202075 -2949.6290036435935 -2949.626121956747 -2949.58563139935 -2949.5257227896964 -2948.3962811408906 -2948.3949885995753 -2946.5874607290743
3.55 -2952.123681851831 -2949.6160945572838 -2949.612619662002 -2949.580055784289 -2949.518503606311 -2948.391456560362 -2948.39021299956 -2946.5824565533317
3.6 -2952.123714505506 -2949.604208619467 -2949.6000860929585 -2949.5741917284295 -2949.5120327363184 -2948.3867217774405 -2948.385529918291 -2946.577819731436
3.65 -2952.12389410072 -2949.5933077341897 -2949.5884641056837 -2949.568104539122 -2949.5062231032507 -2948.382093118964 -2948.380955682607 -2946.5735257731317
3.7 -2952.1233172191232 -2949.588608326083 -2949.578270716705 -2949.5667276424792 -2949.508900704627 -2948.3764222640166 -2948.3753474138707 -2947.4351174867065
3.95 -2952.125415217762 -2949.554289313322 -2949.5347488097827 -2949.5310752713094 -2949.48920509613 -2948.3563701862304 -2948.3555620077664 -2947.438078086602
4 -2952.12584787896 -2949.548740909657 -2949.527896980245 -2949.524816650206 -2949.4863016401664 -2948.3528463104353 -2948.3520816702053 -2947.4377950880826
4.05 -2952.126258771041 -2949.54348638907 -2949.5215621672323 -2949.5189444309276 -2949.4836566924655 -2948.3494829818774 -2948.348764601021 -2947.4373379366284
4.2 -2952.1273309000476 -2949.529284761446 -2949.505281588946 -2949.5035699921314 -2949.477022554096 -2948.3403508373463 -2948.339746744353 -2947.4352290534307
4.3 -2952.1278832913886 -2949.520993449054 -2949.496364414444 -2949.495017450337 -2949.4734633034864 -2948.335017403711 -2948.3344758969283 -2947.4334630338235
4.35 -2952.128109145976 -2949.5171756901814 -2949.492399714032 -2949.491191528045 -2949.4718932059313 -2948.332560214643 -2948.332048640396 -2947.4325296829375
4.4 -2952.1283023468886 -2949.5135647379184 -2949.488728896698 -2949.487634998575 -2949.470442838519 -2948.330236361416 -2948.3297519985654 -2947.4315772840737
4.45 -2952.1284628941257 -2949.510149707708 -2949.4853301933254 -2949.484334256228 -2949.469101316691 -2948.3280431228904 -2948.3275805291564 -2947.4306167217915
4.5 -2952.1285935088267 -2949.50692787841 -2949.4821818347964 -2949.4812675318876 -2949.46785503475 -2948.325966893368 -2948.325528789891 -2947.4296588806487
4.55 -2952.128696912132 -2949.5038883654656 -2949.4792647731347 -2949.478415777576 -2949.4666985504155 -2948.3240103939884 -2948.3235913384883 -2947.428711924065
4.6 -2952.1287431715054 -2949.5010202843164 -2949.4765654026414 -2949.4757327339207 -2949.465596488874 -2948.3222008361477 -2948.3217219155763 -2947.42776768862
4.65 -2952.1287839885995 -2949.4983181926837 -2949.4740619542004 -2949.473256496876 -2949.4645842249383 -2948.320467470216 -2948.3199831073657 -2947.4268479434318
4.7 -2952.128822084554 -2949.495779369428 -2949.4717435432526 -2949.470978903022 -2949.463648152913 -2948.318807575054 -2948.3183667504372 -2947.4259554096398
4.75 -2952.128830247973 -2949.49338748771 -2949.4695965641004 -2949.468850971847 -2949.4627610614 -2948.3172483620574 -2948.3168374699762 -2947.4250846449645
4.8 -2952.128737729226 -2949.491128941834 -2949.4676074110457 -2949.466772021185 -2949.461860364189 -2948.3158660231356 -2948.315289141538 -2947.4242166014287
4.85 -2952.128696912132 -2949.4890118952176 -2949.4657733629483 -2949.464916203971 -2949.4610467434454 -2948.3144864053534 -2948.3139122448956 -2947.4233975384063
4.9 -2952.128609835664 -2949.487020021023 -2949.4640835352507 -2949.463163790062 -2949.4602304015625 -2948.3132020274575 -2948.312589771045 -2947.4225948022213
4.95 -2952.1285309226155 -2949.485150598111 -2949.4625624182086 -2949.461547433134 -2949.4594222230985 -2948.3119720723535 -2948.311354373662 -2947.4218274408513
5 -2952.12843024045 -2949.483392741923 -2949.461220896381 -2949.460050806348 -2949.458567785261 -2948.3108155880195 -2948.3101870047694 -2947.4210872908775
30 -2952.1200409670328 -2949.4434926718213 -2949.4406926191627 -2949.4335496276867 -2949.4335496276867 -2948.2852804139193 -2948.2852804139193 -2946.512681091452
