"R [A]" "MRCI1 [eV]" "MRCI2 [eV]" "MRCI3 [eV]" "MRCI4 [eV]" "MRCI5 [eV]" "MRCI6 [eV]" "MRCI7 [eV]" "MRCI8 [eV]"
0.85 -2947.1944598995983 -2935.8211085937332 -2930.780684550198 -2925.66506997696    
0.9 -2951.756507599695 -2940.3050405390454 -2935.458582048051 -2930.100750674708    
2.75 -2952.522029479339 -2949.8904071990887 -2949.772919275287 -2949.6870101766604 -2949.1746604051914 -2948.697965726032 -2948.247372218012 -2947.8328583000816
2.8 -2952.480736185757 -2949.8458757493713 -2949.737895487367 -2949.6902156791207 -2949.2014853994665 -2948.6566669901713 -2948.2543328931347 -2947.817301544931
2.85 -2952.44366610085 -2949.806337590838 -2949.7065370745017 -2949.688972118319 -2949.2260355210283 -2948.6183179696473 -2948.260771109452 -2947.80056381519
2.9 -2952.410446428491 -2949.77213286594 -2949.6879516909653 -2949.67403306186 -2949.2484441057163 -2948.582959481555 -2948.2667521743147 -2947.783004301287
2.95 -2952.3807261416705 -2949.7439173693238 -2949.6783542315607 -2949.6486067333444 -2949.2688444893724 -2948.5505751990568 -2948.2723141836777 -2947.764914165159
3 -2952.354178703635 -2949.7222298866322 -2949.6648628213743 -2949.6250253374837 -2949.2873781712565 -2948.5210998148013 -2948.2774789066575 -2947.746551915071
3.05 -2952.33049390447 -2949.706142509258 -2949.6477550166464 -2949.6038331022014 -2949.3041866506273 -2948.494432646623 -2948.2822626700918 -2947.728124357632
3.1 -2952.309388745655 -2949.693396691325 -2949.629232219321 -2949.584945672168 -2949.319405984466 -2948.4704321952627 -2948.28666819512 -2947.709811088057
3.15 -2952.2905992766478 -2949.682163827015 -2949.6110876604016 -2949.568194336729 -2949.3331695086135 -2948.4489460769023 -2948.290703645162 -2947.691756326745
3.2 -2952.2738860371633 -2949.6715432191168 -2949.594186662284 -2949.5533913372506 -2949.345599674352 -2948.429794696327 -2948.2943771836353 -2947.6740879672566
3.25 -2952.259023172613 -2949.6611783983426 -2949.5788339926044 -2949.5403461939604 -2949.356818932964 -2948.4127957371834 -2948.2976915316804 -2947.656906691759
3.3 -2952.245817482086 -2949.650960519107 -2949.5650786318756 -2949.528871148225 -2949.3669388511735 -2948.3977668831176 -2948.3006630161344 -2947.64029413444
3.35 -2952.234081206948 -2949.640884139131 -2949.552852551608 -2949.51878932597 -2949.376060111146 -2948.3845176543564 -2948.3033025215564 -2947.6243210449297
3.4 -2952.223651078823 -2949.6309791909503 -2949.542049627356 -2949.5099292953996 -2949.384280673908 -2948.372871176826 -2948.305620932504 -2947.60903640374
3.5 -2952.206145987712 -2949.611855021771 -2949.524198951515 -2949.4952868431583 -2949.398346244552 -2948.3537197962505 -2948.309359778328 -2947.580660359887
3.55 -2952.198820679882 -2949.602711992682 -2949.516898133941 -2949.4892431920844 -2949.4043409151127 -2948.34591012557 -2948.3108128668796 -2947.56759344748
3.6 -2952.192298108236 -2949.5938900580663 -2949.510517061555 -2949.483907037309 -2949.4097314926803 -2948.339096391986 -2948.312007447169 -2947.5552694061857
3.65 -2952.186488475169 -2949.5854055447626 -2949.5049468887737 -2949.479185860086 -2949.4145724000464 -2948.3331561442174 -2948.3129652883117 -2947.5436583034702
3.7 -2952.1813101464913 -2949.5772747796073 -2949.500081491151 -2949.475006189645 -2949.418915338864 -2948.327988700098 -2948.3136972748666 -2947.5327302067963
3.75 -2952.1766869302937 -2949.5695032048816 -2949.4958229076615 -2949.471308160915 -2949.422801126227 -2948.323498819742 -2948.314225175951 -2947.5224388567913
3.8 -2952.172556240366 -2949.5620853783043 -2949.4920895041164 -2949.468037351104 -2949.42627057923 -2948.319607590099 -2948.3145598761225 -2947.5127325518024
3.85 -2952.168863653915 -2949.5550240210164 -2949.488807809747 -2949.4651502219776 -2949.429361793827 -2948.316244261541 -2948.31471770222 -2947.503565032456
3.9 -2952.1655601904286 -2949.54830552732 -2949.4859070749226 -2949.4626032353026 -2949.4320992602743 -2948.3147313079185 -2948.3133217576 -2947.4948845971007
3.95 -2952.1626077539518 -2949.541919012655 -2949.483338319131 -2949.4603582951245 -2949.434518353388 -2948.3145789241 -2948.3108210302985 -2947.486639544082
4 -2952.1599682485303 -2949.535859034743 -2949.4810580041376 -2949.4583827477672 -2949.4366408422834 -2948.314293204441 -2948.3086686088673 -2947.478799940866
4.05 -2952.157609020488 -2949.5301174301662 -2949.4790389185473 -2949.456641218417 -2949.438491217218 -2948.31388231236 -2948.306815512793 -2947.471338576055
4.1 -2952.1555001372903 -2949.524686035505 -2949.4772565721023 -2949.4550983322583 -2949.4400966895882 -2948.3133598535546 -2948.3052209249813 -2947.4642636130693
4.15 -2952.1536035029826 -2949.5195702930378 -2949.475697359106 -2949.4537295990344 -2949.44148174965 -2948.3127475971423 -2948.303841307199 -2947.4576267535604
4.2 -2952.151889185028 -2949.5147810873245 -2949.474347673859 -2949.4525132496287 -2949.442673608799 -2948.3120645911004 -2948.302641284631 -2947.4515123528568
4.25 -2952.1503218086127 -2949.510318418364 -2949.4731775838272 -2949.451430236064 -2949.443699478432 -2948.311340767964 -2948.3015936458814 -2947.4460183719843
4.3 -2952.14887416234 -2949.506179565017 -2949.4721571564733 -2949.4504642315023 -2949.4445729642466 -2948.3105978968506 -2948.3006739006933 -2947.4412046760144
4.35 -2952.147532640512 -2949.5023590850046 -2949.4712619015418 -2949.449617957084 -2949.4453076719415 -2948.309855025737 -2948.2998630010893 -2947.437076707226
4.4 -2952.1462809162917 -2949.49883520921 -2949.470461886496 -2949.4488859705284 -2949.4459008803765 -2948.309117596903 -2948.299152783651 -2947.4335882062455
4.45 -2952.1451108262595 -2949.495594331934 -2949.4697407844997 -2949.448303646652 -2949.446319935876 -2948.3083910526266 -2948.298524200401 -2947.430665702305
4.5 -2952.1440169281364 -2949.492614684061 -2949.4690849898534 -2949.4479526196424 -2949.4464777619737 -2948.3076835563284 -2948.2979718090605 -2947.4282221189346
4.55 -2952.142993779643 -2949.489882659893 -2949.468483618 -2949.4478981968505 -2949.4463063301782 -2948.3069923868675 -2948.297482003931 -2947.4261785430876
4.6 -2952.1420359385 -2949.4873819325912 -2949.467931226659 -2949.4479961578763 -2949.4459553031684 -2948.3063202653834 -2948.2970520638723 -2947.424461503994
4.65 -2952.1411379624287 -2949.485101617598 -2949.4674196524124 -2949.448102282321 -2949.4455607379255 -2948.305667191877 -2948.2966656620474 -2947.423016578861
4.7 -2952.140299851429 -2949.483025388076 -2949.4669434529806 -2949.4481675896714 -2949.4451797783795 -2948.3050358874875 -2948.2963255195964 -2947.4217920660362
4.75 -2952.1395161632213 -2949.481145080605 -2949.466494464945 -2949.44817847423 -2949.4448178668117 -2948.304426352215 -2948.2960180308205 -2947.4207498695655
4.8 -2952.1387814555264 -2949.4794525317675 -2949.4660726883053 -2949.448134935996 -2949.444485887779 -2948.303838586059 -2948.2957431957198 -2947.4198600569134
4.9 -2952.1374508182575 -2949.4765790083397 -2949.4652808366786 -2949.447884591152 -2949.4438926793446 -2948.302731082238 -2948.2952669962883 -2947.4184423431766
4.95 -2952.1368467252637 -2949.4753817069113 -2949.464908040552 -2949.4476886691004 -2949.4436314499417 -2948.3022086234328 -2948.2950629108173 -2947.417879067277
5 -2952.136280728225 -2949.4743259047423 -2949.4645434078443 -2949.4474519299542 -2949.443389268516 -2948.3017106548846 -2948.294875152184 -2947.4173947044264
30 -2952.120032803614 -2949.4573078976214 -2949.4519907908234 -2949.4353455798296 -2949.4319305496188 -2948.2897321983214 -2948.2863253315295 -2947.408044868727
50 -2952.119189250335 -2949.451911877775 -2949.4461158504055 -2949.4314597924663 -2949.431405369674 -2948.2857321230945 -2948.2856722580227 -2947.403413489111
100 -2952.1183565816136 -2949.451797589911 -2949.445938976331 -2949.431391763976 -2949.431274754973 -2948.2856559311854 -2948.2854518457148 -2947.4019957753735
