"R [A]" "MRCI1 [eV]" "MRCI2 [eV]" "MRCI3 [eV]" "MRCI4 [eV]" "MRCI5 [eV]" "MRCI6 [eV]" "MRCI7 [eV]" "MRCI8 [eV]"
0.9 -2939.1266972903086 -2938.789488227558 -2938.612516191882 -2937.6959139199516 -2927.2448003661493   
0.95 -2943.3885026092566 -2943.046893463757 -2942.9282572190405 -2942.0307627894513 -2930.3578983678526   
1 -2946.416445268005 -2946.0997644824724 -2945.95800671449 -2945.1112261638123 -2933.5359499720475   
1.05 -2948.568956497122 -2948.2989813518557 -2948.0915760907815 -2947.3159179660906 -2935.5312228699404   
1.1 -2950.0745548799164 -2949.856341252311 -2949.571933182553 -2948.8723826116143 -2936.9766459713987 -2936.1882447499142 -2936.0843380339065 -2935.5112660320406
1.15 -2951.080260868376 -2950.9150713672116 -2950.55379926689 -2949.9284977113493 -2938.033215501449 -2937.849133127972 -2937.7154952405854 -2937.412392941707
1.2 -2951.7196688116546 -2951.6137266832184 -2951.168561848721 -2950.62112842426 -2939.3773849980194 -2939.0630579982494 -2939.0386085588534 -2938.874932011312
1.25 -2952.0902417671637 -2952.0432776186344 -2951.515942531333 -2951.0446465931605 -2940.9445328376523 -2940.445663591811 -2939.9228673653793 -2939.896461426604
1.3 -2952.2791106252143 -2952.268340354638 -2951.6716107650027 -2951.2735570205723 -2942.4458617523983 -2941.810301500528 -2941.094715253868 -2941.010659251315
1.35 -2952.382173787943 -2952.3127765644695 -2951.6922070707105 -2951.366225429991 -2943.7664852279236 -2943.0519493411525 -2942.056817701217 -2941.953735490511
1.4 -2952.388641936796 -2952.2594449492526 -2951.6149076578095 -2951.360423960343 -2944.925100214488 -2944.1729799474238 -2942.812203335813 -2942.6998719715725
1.45 -2952.329623139795 -2952.140049506585 -2951.471985242073 -2951.2877749750346 -2945.9107813365576 -2945.1370933169446 -2943.418590249925 -2943.2903783149204
1.5 -2952.2281382380397 -2951.9783621120982 -2951.288128723184 -2951.1720394651425 -2946.734132875193 -2945.9453915112576 -2943.9151819019116 -2943.7603572215216
1.55 -2952.100905913295 -2951.791931395138 -2951.082244579152 -2951.030820482802 -2947.4132993893136 -2946.612908826707 -2944.334033316381 -2944.1379343903864
1.6 -2951.9597522383056 -2951.5934378662864 -2950.8768556825285 -2950.8689099548674 -2947.967209126046 -2947.158206156574 -2944.705855274971 -2944.447455857605
1.65 -2951.8127644399924 -2951.391866728536 -2950.7190676811033 -2950.6598420774917 -2948.412637911086 -2947.5994607134526 -2945.060563986553 -2944.7166364301056
1.7 -2951.6656378635585 -2951.193433064756 -2950.563671561395 -2950.4654683540093 -2948.762334283507 -2947.9531489976807 -2945.4189897748424 -2945.021276172864
1.75 -2951.5229521869687 -2951.000526035524 -2950.4148388304257 -2950.295076033911 -2949.0232235436156 -2948.2344223146083 -2945.7781094537327 -2945.44028813457
1.8 -2951.3851455136996 -2950.815355206203 -2950.2732960324724 -2950.1631497433386 -2949.1961601292496 -2948.4551176215377 -2946.121438359466 -2945.841324248013
1.85 -2951.2497905872187 -2950.63633687354 -2950.13718735032 -2950.0815237184574 -2949.271786041291 -2948.623863652173 -2946.429025096422 
1.9 -2951.128084897022 -2950.475561060823 -2950.0722527958064 -2950.014295243253 -2949.2660961383663 -2948.754374950148 -2946.7177543358807 -2946.484871044638
1.95 -2951.0100745144155 -2950.322526890296 -2950.0941062680145 -2949.896488946117 -2949.198426838545 -2948.849187617579 -2946.9647195246052 -2946.7377764811313
2 -2950.8992615460775 -2950.181506551148 -2950.126585790399 -2949.785286854815 -2949.104800587984 -2948.916086834891 -2947.179039201428 -2946.9515981894056
2.05 -2950.7955589155404 -2950.1551713620024 -2950.0530905306728 -2949.679374658914 -2949.004515708797 -2948.9601965079687 -2947.363303891259 -2947.13060291637
2.1 -2950.6988332869632 -2950.174401655626 -2949.9378557104683 -2949.577383625192 -2948.985745287767 -2948.907003670872 -2947.520351742711 -2947.2784315468234
2.15 -2950.6089730936224 -2950.182926986024 -2949.836191213499 -2949.478157269313 -2948.9962080695673 -2948.816936670921 -2947.652974645023 -2947.3981834587803
2.2 -2950.52595928754 -2950.180994976901 -2949.748097039765 -2949.3810615657494 -2948.9943930694476 -2948.7368263208023 -2947.7637957767797 -2947.4925008788023
2.25 -2950.4498816663236 -2950.1693702684875 -2949.6730670572983 -2949.2861155624773 -2948.982542506446 -2948.6680794496956 -2947.8552206253967 -2947.5637239869543
2.3 -2950.3808980560707 -2950.148948115714 -2949.610170636353 -2949.1939723330033 -2948.9623380448415 -2948.611349131106 -2947.929447871678 -2947.6141086079733
2.35 -2950.3190792064106 -2950.120713571121 -2949.5582485714544 -2949.1058482267335 -2948.934830044524 -2948.566537404009 -2947.9884721109584 -2947.646071113832
2.4 -2950.2641121862885 -2950.085956454882 -2949.5160654652204 -2949.0237732138166 -2948.900070207146 -2948.532778946007 -2948.034113785637 -2947.662370740096
2.45 -2950.2150881350744 -2950.046448228885 -2949.4824049682443 -2948.9511568821845 -2948.8564666660354 -2948.508530870942 -2948.068024627457 -2947.6660932590826
2.5 -2950.1706736943606 -2950.0042515169525 -2949.456091548216 -2948.891501338514 -2948.8020982966277 -2948.4918557274123 -2948.0916985420636 -2947.660425125275
2.55 -2950.129570880551 -2949.961265674533 -2949.4360204224527 -2948.8430841014338 -2948.7400454289614 -2948.480769804641 -2948.1064580033085 -2947.6483541499647
2.6 -2950.0908245736446 -2949.9189329056203 -2949.421171163601 -2948.800835687849 -2948.676553078441 -2948.4735288521388 -2948.1134431686874 -2947.6324055507107
